Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-88.42424	-211.7395	123.3152	2.517644	3.44959	0.1062971	0.856418	0.143582	0.7965738
6	-83.68594	-206.628	122.9421	2.280439	4.98418	0.1303945	0.568571	0.431429	0.8181948
12	-75.39797	-199.5805	124.1825	2.462745	0.05040773	2.460476	0.419441	0.580559	0.5295874
18	-72.78715	-193.6719	120.8848	2.578784	6.44021	0.9160444	0.612599	0.387401	0.7635407
24	-69.9678	-192.6763	122.7085	2.480083	1.657159	0.9160444	0.612599	0.387401	0.8104571
30	-88.20829	-213.0909	124.8826	2.405632	1.141505	0.07910104	0.627308	0.372692	0.7376408
36	-84.97987	-211.3667	126.3868	2.166491	0.2170479	0.007517611	0.631044	0.368956	1.052125
42	-87.23646	-210.6099	123.3735	2.221803	2.696257	0.1973399	0.393364	0.606636	1.052125
48	-92.08613	-216.3396	124.2535	1.360026	2.696257	0.07139409	0.893115	0.106885	1.436079
54	-67.12965	-191.3525	124.2228	1.71406	3.20583	0.01408104	0.935762	0.0642383	1.175905
60	-75.09242	-199.4649	124.3725	1.355413	0.6446272	0.009574089	0.577005	0.422995	2.512928
66	-84.44099	-207.0552	122.6142	1.436377	0.5168812	0.08391091	0.629803	0.370197	3.493043
72	-74.85619	-197.4313	122.5751	1.516036	2.859527	0.2994981	0.329665	0.670335	1.937817
78	-71.75134	-194.6663	122.9149	1.63233	0.7709326	0.1328065	0.650309	0.349691	2.868816
84	-73.79899	-195.6747	121.8758	0.6818082	5.568796	0.02362255	0.558751	0.441249	2.950177
90	-67.18087	-193.2759	126.095	1.125783	0.3679558	0.05331791	0.446501	0.553499	1.778491
96	-81.60605	-203.0268	121.4208	1.430486	8.90839	0.05331791	0.544902	0.455098	2.251305
102	-77.99109	-199.4272	121.4361	1.099786	10.88737	0.05331791	0.592043	0.407957	2.251305
108	-91.19482	-212.5819	121.3871	1.853342	12.69881	0.03796425	0.314073	0.685927	1.660673
114	-87.58721	-210.1899	122.6027	2.499137	1.145058	1.078774	0.538568	0.461432	1.144276
120	-85.43484	-209.6347	124.1999	1.851385	1.145058	0.4579588	0.812763	0.187237	0.9855366
126	-82.2381	-205.9566	123.7185	2.147433	1.145058	0.4191471	0.657067	0.342933	1.220132
132	-81.42154	-204.4142	122.9926	2.059521	0.8002216	1.455686	0.460145	0.539855	1.220132
138	-83.65272	-207.533	123.8803	2.642953	1.025054	0.4179864	0.414448	0.585552	0.5560709
