Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
282	-64.23497	-188.9202	124.6852	1.526541	1.583587	0.1966032	0.721489	0.278511	1.065822
288	-61.98217	-188.4082	126.426	1.304569	0.5090524	0.04379913	0.306924	0.693076	1.238026
294	-70.58327	-193.8242	123.2409	1.6373	3.656907	0.05661944	0.540147	0.459853	1.739722
300	-72.86805	-196.3399	123.4719	1.218841	3.656907	0.09684942	0.628817	0.371183	1.739722
306	-75.11523	-197.7511	122.6358	1.151856	6.955706	0.09684942	0.586461	0.413539	1.739722
312	-71.93723	-194.6501	122.7128	1.21514	5.15365	0.09684942	0.836994	0.163006	1.94145
318	-74.1329	-196.8533	122.7204	0.7977158	6.15621	0.04011913	0.68035	0.31965	2.221361
324	-88.76402	-212.1861	123.4221	3.448001	1.320148	0.1633814	0.372681	0.627319	0.4050487
330	-83.2043	-206.4856	123.2813	0.745026	4.929242	0.06213254	0.442389	0.557611	2.024576
336	-75.36754	-199.1687	123.8012	1.421162	4.929242	0.08980258	0.320081	0.679919	1.018209
342	-72.66837	-199.2807	126.6124	1.013228	0.1465341	0.05863527	0.735021	0.264979	1.883965
348	-71.87207	-195.2462	123.3742	1.65555	2.353335	0.05863527	0.486425	0.513575	2.011144
354	-73.22302	-196.8827	123.6597	0.8326889	0.2506379	0.05863527	0.293642	0.706358	3.619509
360	-77.1147	-203.3073	126.1926	0.6544953	0.1936402	0.153557	0.525407	0.474593	2.036987
366	-68.37442	-193.9315	125.5571	1.100894	0.4662495	0.009265407	0.48416	0.51584	2.090867
372	-71.69565	-197.5375	125.8418	1.347185	0.2122937	0.009265407	0.349213	0.650787	2.109403
378	-69.6597	-192.8734	123.2138	1.179148	1.898888	0.03313361	0.798152	0.201848	2.659226
384	-70.99304	-195.433	124.44	1.253427	1.898888	0.03313361	0.956244	0.0437557	1.819145
390	-73.23582	-200.4171	127.1813	1.536181	0.2101185	0.03313361	0.587668	0.412332	0.9637268
396	-78.18221	-204.8492	126.667	1.701316	0.2101185	0.03313361	0.660166	0.339834	1.280295
402	-81.40731	-207.3982	125.9909	1.616565	0.1000575	0.2077179	0.377462	0.622538	1.625291
408	-83.28649	-206.4549	123.1684	1.770119	3.320697	0.106227	0.51441	0.48559	1.625291
414	-84.069	-207.8991	123.8301	2.298741	3.195199	0.07123455	0.419201	0.580799	0.7385681
420	-89.29948	-213.5941	124.2946	1.976843	3.195199	0.05426201	0.601237	0.398763	0.626682
426	-85.11688	-209.6269	124.5101	1.117062	3.195199	0.03355046	0.505697	0.494303	1.40244
432	-91.99923	-213.3993	121.4	0.9752127	4.357151	0.03355046	0.577037	0.422963	3.241092
438	-93.43098	-214.9126	121.4816	0.7354222	4.357151	0.03355046	0.56636	0.43364	3.334408
444	-89.83769	-212.3061	122.4684	0.7449282	4.357151	0.05018564	0.588816	0.411184	2.68789
450	-83.52074	-209.4089	125.8881	2.459913	0.09681805	0.3415618	0.850218	0.149782	0.581992
456	-74.60736	-198.3153	123.7079	2.222814	1.818828	0.3415618	0.716477	0.283523	0.8041166
462	-74.26288	-199.1606	124.8977	2.298081	0.5477539	0.3415618	0.82144	0.17856	0.7069714
468	-80.81665	-204.1046	123.288	2.342144	2.335654	0.4042366	0.237501	0.762499	0.5800818
474	-73.80649	-198.9681	125.1616	2.478185	1.108778	0.02911002	0.763199	0.236801	0.5544656
480	-81.37059	-207.4114	126.0408	1.593995	0.3165704	0.2164188	0.130773	0.869227	1.056145
486	-71.92568	-198.1565	126.2309	1.690489	0.1022062	0.2078697	0.539832	0.460168	1.382807
492	-67.13182	-191.8035	124.6717	1.84181	0.4368299	0.4367465	0.669863	0.330137	1.382807
498	-74.37481	-200.1771	125.8022	1.861059	0.526303	0.04951959	0.131562	0.868438	1.247056
504	-66.71167	-192.3126	125.6009	1.809933	0.6616601	0.05782635	0.58116	0.41884	1.257182
510	-70.9285	-197.5673	126.6388	1.545088	0.1985916	0.05782635	0.430915	0.569085	1.358539
516	-64.33423	-191.5908	127.2566	1.468434	0.06375706	0.006362326	0.0638471	0.936153	1.358539
522	-77.89031	-203.9193	126.029	1.811938	0.1708839	0.06646765	0.362775	0.637225	1.649048
528	-77.19578	-203.0354	125.8396	1.915748	0.1708839	0.1712739	0.923943	0.0760565	1.4023
534	-81.38833	-206.9319	125.5435	2.064613	0.2327849	0.173337	0.721405	0.278595	1.36781
540	-86.7988	-209.8566	123.0578	1.207458	0.799811	0.173337	0.843614	0.156386	2.933232
546	-82.66712	-205.3447	122.6776	1.541165	1.586026	0.5515844	0.499959	0.500041	2.00478
552	-82.92015	-207.6556	124.7355	1.884024	0.2474616	0.2238893	0.160773	0.839227	1.941667
558	-83.8364	-208.6928	124.8564	1.863924	0.1527159	0.2238893	0.247189	0.752811	2.064401
564	-86.74335	-207.3146	120.5713	1.765377	9.877551	0.2238893	0.598047	0.401953	2.064401
570	-77.30862	-201.1911	123.8825	1.800979	2.578865	0.1533422	0.333656	0.666344	1.152016
576	-78.48145	-202.4908	124.0093	1.782744	2.578865	0.1533422	0.510986	0.489014	1.052544
582	-76.47085	-200.4925	124.0217	1.63601	3.352468	0.1533422	0.43854	0.56146	0.8410449
588	-73.66815	-199.2786	125.6105	1.540741	0.9734562	0.09554905	0.877226	0.122774	1.004391
594	-78.94841	-203.104	124.1555	2.070274	2.26026	0.09554905	0.794896	0.205104	1.004391
600	-79.58591	-204.2135	124.6275	2.157248	2.26026	0.02926762	0.42382	0.57618	0.7041351
606	-82.6372	-206.0659	123.4287	2.14043	3.437094	0.03920837	0.60526	0.39474	1.352651
612	-84.10082	-208.0198	123.919	2.265058	2.867754	0.03920837	0.504607	0.495393	1.020978
618	-77.35441	-200.7837	123.4293	2.265058	2.533005	0.1567147	0.10444	0.89556	1.15173
624	-82.94428	-206.3808	123.4366	2.133313	3.028867	0.1483842	0.0464088	0.953591	1.087634
630	-82.69989	-207.7343	125.0344	2.102988	0.7511753	0.1483842	0.604421	0.395579	1.05963
636	-81.33278	-206.6404	125.3076	2.038544	0.7511753	0.06097127	0.0759626	0.924037	1.200987
642	-89.23064	-212.2719	123.0413	1.410663	1.907421	0.0208081	0.339537	0.660463	2.645468
648	-98.37361	-221.6281	123.2545	1.498227	1.907421	0.01485504	0.481772	0.518228	2.456222
654	-87.16435	-210.4631	123.2988	2.053787	4.644415	0.01485504	0.67167	0.32833	1.253784
660	-69.62835	-195.7899	126.1615	1.740243	0.06865311	0.08896297	0.64682	0.35318	1.817605
666	-65.93631	-191.3348	125.3985	1.744085	0.06865311	0.3112226	0.0533612	0.946639	1.864535
672	-65.28897	-187.8936	122.6046	1.563786	0.4335441	0.8706352	0.121711	0.878289	2.563786
678	-72.73742	-195.1318	122.3944	1.789771	0.5715494	0.8706352	0.748708	0.251292	2.411146
684	-76.64564	-201.1547	124.5091	2.151037	0.04229265	0.8706352	0.397765	0.602235	1.692202
690	-79.30389	-204.5075	125.2036	2.151037	0.5748478	0.07000706	0.195484	0.804516	1.354742
696	-76.64532	-203.3635	126.7181	2.526184	0.09945341	0.05549765	0.521358	0.478642	0.6095659
702	-73.81628	-199.7432	125.9269	3.101763	0.1267089	0.05441739	0.503984	0.496016	0.2849307
708	-85.62065	-211.6319	126.0113	1.900538	0.3522698	0.06842872	0.473471	0.526529	1.225992
714	-78.6802	-202.597	123.9168	2.579544	1.629149	0.1634521	0.157718	0.842282	0.8431813
720	-92.61415	-216.7413	124.1272	2.315057	0.7189197	0.3745386	0.0161139	0.983886	1.189607
726	-92.21913	-216.858	124.6388	2.234648	0.7189197	0.2268492	0.0674127	0.932587	1.115049
732	-78.14018	-200.093	121.9528	2.003226	1.66793	0.5585874	0.427382	0.572618	2.133719
738	-73.44106	-194.3248	120.8838	1.518774	3.631135	0.4215118	0.826914	0.173086	2.659318
744	-80.10893	-201.8878	121.7789	1.204769	2.915	0.2384794	0.435103	0.564897	2.726464
750	-78.87067	-199.5036	120.6329	2.102107	2.991496	0.6739611	0.818554	0.181446	2.36179
756	-78.60529	-200.7705	122.1652	1.30348	2.991496	0.1402023	0.611684	0.388316	2.595682
762	-72.11621	-197.9098	125.7936	1.517036	0.1631016	0.01509791	0.748496	0.251504	2.164581
768	-62.12822	-187.7962	125.668	1.620963	0.4683162	0.001782655	0.17979	0.82021	1.175396
774	-62.09245	-189.5608	127.4684	1.938672	0.02931075	0.01574817	0.175535	0.824465	1.031883
780	-65.49521	-192.7294	127.2341	2.030003	0.02931075	0.01574817	0.175535	0.824465	1.163245
786	-67.19478	-193.2276	126.0328	1.583193	0.5290413	0.06201194	0.126814	0.873186	1.230892
792	-70.94837	-196.7339	125.7855	1.711203	0.5290413	0.00383897	0.221952	0.778048	1.230892
798	-71.99472	-197.3218	125.327	1.361445	0.6896643	0.001714663	0.982248	0.0177522	1.377298
804	-66.54956	-189.8652	123.3156	1.540134	5.804223	0.03097772	0.505127	0.494873	1.377298
810	-66.705	-192.3321	125.6271	2.198603	0.4737793	0.06950743	0.308386	0.691614	1.09487
816	-68.80102	-196.2922	127.4912	1.193609	0.08565881	0.114882	0.0977373	0.902263	1.064223
822	-57.83181	-184.3296	126.4978	1.204941	0.4514351	0.06333281	0.778714	0.221286	1.261787
828	-62.46395	-187.5414	125.0775	2.009558	0.4514351	0.172051	0.685453	0.314547	1.406536
834	-59.61577	-187.2004	127.5847	1.20818	0.02988791	0.1138566	0.232779	0.767221	1.210333
840	-53.91039	-181.0107	127.1003	1.363079	0.03055836	0.02238794	0.673794	0.326206	1.769787
846	-63.8553	-191.12	127.2647	0.8064509	0.05223889	0.02238794	0.875443	0.124557	1.966283
852	-63.64206	-190.141	126.499	0.7709299	0.2549047	0.040137	0.471088	0.528912	1.966283
858	-65.55558	-192.2689	126.7133	0.8381671	0.1293988	0.008465585	0.046005	0.953995	2.039432
864	-68.53119	-194.2013	125.6701	0.7525348	0.1368905	0.002684555	0.1453	0.8547	2.498074
870	-68.85243	-194.9843	126.1319	1.268834	0.136132	0.004175423	0.270816	0.729184	1.990766
876	-75.79147	-197.9977	122.2062	1.847891	5.414324	0.1032324	0.356493	0.643507	1.789037
882	-70.74709	-192.1531	121.406	1.359959	9.923863	0.05349239	0.848028	0.151972	2.197099
888	-68.64719	-192.0053	123.3581	1.1565	4.137751	0.005861522	0.749873	0.250127	1.874613
894	-65.23888	-188.5314	123.2925	0.8579718	4.137751	0.01355879	0.75164	0.24836	2.215749
900	-54.96279	-177.2382	122.2755	1.324516	4.137751	0.002198557	0.681429	0.318571	2.215749
906	-54.26087	-179.7966	125.5358	1.776891	0.760242	0.1633372	0.572835	0.427165	0.8005214
912	-61.57516	-186.6278	125.0526	1.824606	2.216322	0.02524058	0.857822	0.142178	0.427437
918	-69.12688	-192.5126	123.3857	1.673758	2.648569	0.3310943	0.751344	0.248656	1.244676
924	-75.34863	-202.008	126.6593	2.13817	0.2325987	0.007055021	0.806673	0.193327	0.6902557
930	-72.08619	-195.4207	123.3345	1.71706	1.928302	0.4484738	0.487742	0.512258	1.373255
936	-80.45214	-203.3665	122.9143	2.131306	1.928302	0.4518141	0.335086	0.664914	1.373255
942	-86.10705	-209.0377	122.9306	1.978768	1.928302	0.7635741	0.643015	0.356985	1.10545
948	-84.34098	-208.1669	123.8259	1.61425	0.2766664	0.3667558	0.136909	0.863091	2.438507
954	-80.58347	-203.21	122.6265	2.07245	4.054271	0.3667558	0.956242	0.043758	1.003575
960	-79.22714	-202.1185	122.8914	1.860091	1.481181	0.1364475	0.519227	0.480773	2.322426
966	-69.42967	-193.4484	124.0188	2.110817	2.315298	0.0133955	0.571683	0.428317	1.350452
972	-58.279	-183.2652	124.9862	2.218177	1.288223	0.05151442	0.347531	0.652469	0.8596989
978	-64.5587	-189.4653	124.9066	2.459818	1.263634	0.05849999	0.396709	0.603291	0.522039
984	-69.10253	-194.1357	125.0331	2.166963	1.263634	0.03144964	0.0731909	0.926809	0.9924161
990	-72.52209	-194.5132	121.9911	1.649904	19.23149	0.03144964	0.93046	0.0695402	0.6752484
996	-74.14968	-200.0845	125.9348	1.715781	0.5794195	0.02563566	0.618371	0.381629	1.280466
1002	-72.82862	-198.3866	125.5579	1.53448	0.2853817	0.2193415	0.436814	0.563186	1.551886
1008	-79.92557	-203.6246	123.699	1.324643	0.2183076	0.2193415	0.618711	0.381289	3.003986
1014	-68.43862	-194.1989	125.7603	1.210993	0.2183076	0.05776548	0.29277	0.70723	2.170487
1020	-70.06673	-196.3085	126.2418	1.629149	0.2183076	0.05776548	0.613788	0.386212	1.553416
1026	-67.50582	-192.6293	125.1235	1.965383	0.2183076	0.206279	0.653319	0.346681	1.707844
1032	-67.52186	-193.0976	125.5757	1.965383	0.2412106	0.206279	0.611487	0.388513	1.322252
1038	-70.0101	-196.5506	126.5405	1.65707	0.2412106	0.02113814	0.684937	0.315063	1.380875
1044	-67.96317	-195.1607	127.1976	1.370933	0.1170446	0.02085848	0.497396	0.502604	1.404469
1050	-68.47733	-194.9293	126.452	1.208008	0.3375548	0.02750282	0.561076	0.438924	1.598465
1056	-76.03397	-203.0434	127.0095	1.455338	0.2383214	0.01092434	0.43823	0.56177	1.139818
1062	-84.07901	-207.7864	123.7074	1.922528	1.46929	0.4407636	0.333606	0.666394	1.160433
1068	-84.6986	-208.8729	124.1743	0.8202013	1.46929	0.003822969	0.801308	0.198692	2.298834
1074	-78.43302	-203.629	125.1959	1.604019	1.46929	0.003822969	0.820211	0.179789	0.958979
1080	-84.17877	-209.2441	125.0653	1.259333	1.078275	0.003822969	0.176001	0.823999	1.623465
1086	-86.19032	-211.2022	125.0118	1.660158	1.123806	0.003822969	0.428513	0.571487	1.328271
1092	-84.89012	-208.6873	123.7972	1.049455	0.8045835	0.1540773	0.689346	0.310654	2.614455
1098	-73.16027	-198.1048	124.9445	1.3601	0.8045835	0.002105671	0.677694	0.322306	1.644756
1104	-77.90485	-202.89	124.9852	1.409296	0.8045835	0.002448135	0.216776	0.783224	1.636695
1110	-79.10971	-201.8989	122.7892	1.660743	6.116469	0.07217319	0.691825	0.308175	1.47698
1116	-74.59979	-199.7136	125.1138	2.025598	0.3577057	0.002507762	0.482298	0.517702	1.601648
1122	-70.05868	-195.9329	125.8742	2.233165	0.3577057	0.009448688	0.334662	0.665338	1.187986
1128	-78.59606	-203.2352	124.6392	1.662596	0.3577057	0.3282841	0.852266	0.147734	1.807363
1134	-89.3747	-210.5425	121.1678	2.633761	17.2572	0.007646274	0.70825	0.29175	0.5995394
1140	-70.41624	-194.7939	124.3777	1.818893	2.346149	0.02698465	0.527488	0.472512	1.278148
1146	-67.06229	-194.1977	127.1354	1.329709	0.03182486	0.02698465	0.845694	0.154306	1.755257
1152	-70.19718	-195.3112	125.114	1.240003	2.13127	0.02212078	0.403393	0.596607	1.255258
1158	-77.70453	-204.0458	126.3412	1.634239	0.2514697	0.1314764	0.837201	0.162799	1.141826
1164	-69.6737	-196.7919	127.1182	1.161412	0.0330948	0.01751808	0.403261	0.596739	1.891932
1170	-75.39112	-199.4467	124.0556	1.208876	1.912502	0.01915075	0.240879	0.759121	2.13022
1176	-74.98408	-199.8188	124.8347	0.9833431	0.6742044	0.07626934	0.675048	0.324952	2.303331
1182	-71.99184	-196.7812	124.7893	1.322741	0.6742044	0.009531425	0.567819	0.432181	2.243726
1188	-81.90104	-206.2776	124.3766	0.8295828	0.3456618	0.009531425	0.367954	0.632046	3.13755
1194	-81.10503	-205.5297	124.4247	1.769182	1.332009	0.2593755	0.585048	0.414952	1.096553
1200	-73.75192	-199.4748	125.7229	1.381407	1.332009	0.0048538	0.716179	0.283821	0.8323118
1206	-73.13701	-198.3375	125.2005	1.875576	1.367521	0.0048538	0.412386	0.587614	0.8323118
1212	-67.56084	-192.5022	124.9414	1.127648	1.367521	0.284389	0.504636	0.495364	1.127857
1218	-62.12616	-186.0835	123.9574	1.226062	1.367521	0.2145214	0.712072	0.287928	1.931294
1224	-65.11803	-190.2515	125.1334	1.225618	1.367521	0.1608865	0.458739	0.541261	1.180811
1230	-67.69375	-193.1745	125.4808	1.23271	0.6419505	0.1399814	0.483724	0.516276	1.547307
1236	-69.99911	-196.1972	126.1981	1.68831	0.7309601	0.05970691	0.24875	0.75125	0.5976791
1242	-71.04775	-194.7378	123.69	1.532095	0.7309601	0.8800535	0.317007	0.682993	1.5595
1248	-62.75215	-186.9507	124.1985	1.439149	0.3001992	0.8800535	0.584535	0.415465	1.777852
1254	-60.1815	-187.4166	127.2351	1.687412	0.1583711	0.009205665	0.46168	0.53832	0.9013303
1260	-63.67108	-189.8585	126.1874	1.328134	0.1583711	0.03767792	0.866302	0.133698	2.000512
1266	-63.15584	-187.2198	124.064	1.649613	2.679213	0.03767792	0.750808	0.249192	1.492374
1272	-70.25354	-192.3579	122.1043	1.834038	13.2503	0.0050756	0.510775	0.489225	0.9018507
1278	-85.42933	-205.7002	120.2709	2.061104	28.82753	0.1358266	0.914398	0.0856024	0.8499041
1284	-79.29551	-203.6319	124.3363	1.275973	4.786846	0.03782593	0.345112	0.654888	0.9157228
1290	-81.14411	-207.4251	126.281	1.649002	0.5614358	0.01105493	0.206015	0.793985	1.042743
1296	-67.87391	-194.1771	126.3032	0.559439	0.1457011	0.0248374	0.336333	0.663667	2.48398
1302	-74.80124	-198.7835	123.9823	1.427476	3.498609	0.0248374	0.282928	0.717072	1.50419
1308	-76.22439	-200.4417	124.2173	1.692531	3.498609	0.0248374	0.313659	0.686341	1.095768
1314	-82.78886	-203.2833	120.4944	2.146379	9.187609	0.6371252	0.57709	0.42291	1.367327
1320	-80.68502	-203.0863	122.4013	1.989274	7.717877	0.06962111	0.672862	0.327138	1.261673
1326	-78.20583	-202.7541	124.5483	1.444802	1.911176	0.01403739	0.530662	0.469338	1.627401
1332	-76.36505	-201.5241	125.1591	0.9740363	1.911176	0.01403739	0.604613	0.395387	1.524844
1338	-72.90486	-198.1381	125.2332	1.41265	0.9472966	0.01403739	0.643383	0.356617	1.699706
1344	-73.96069	-197.6896	123.7289	1.014375	0.8893111	0.120567	0.279822	0.720178	2.69483
1350	-83.42215	-206.6833	123.2611	0.798037	2.479214	0.02039479	0.536219	0.463781	2.69483
1356	-85.07073	-209.6979	124.6272	0.7837773	2.131483	0.03423146	0.842466	0.157534	1.915941
1362	-64.57893	-188.1658	123.5869	1.12185	1.773193	0.2049227	0.373885	0.626115	2.073948
1368	-72.62415	-194.681	122.0568	0.9331962	1.773193	0.01401579	0.617542	0.382458	3.564028
1374	-74.92559	-198.9052	123.9796	1.267886	1.676047	0.5224207	0.61974	0.38026	1.243621
1380	-64.93221	-191.3134	126.3812	1.585298	0.3773339	0.007876721	0.409589	0.590411	1.244543
1386	-61.44527	-185.9692	124.5239	1.330874	2.180222	0.03414182	0.369953	0.630047	1.586367
1392	-66.54919	-190.7824	124.2333	1.385023	2.747298	0.03062665	0.59632	0.40368	1.563675
1398	-66.26569	-190.3213	124.0557	1.710165	2.747298	0.03062665	0.483444	0.516556	1.453304
1404	-62.96922	-186.9351	123.9659	1.18546	2.747298	0.03062665	0.701544	0.298456	1.892587
1410	-71.56399	-195.68	124.116	1.503292	2.747298	0.08760312	0.746739	0.253261	1.354993
1416	-77.8919	-200.0687	122.1768	2.584444	2.747298	0.8388762	0.543553	0.456447	0.673443
1422	-76.69679	-200.869	124.1722	1.899572	1.325389	0.4513713	0.496293	0.503707	0.7996332
1428	-68.36122	-193.5376	125.1764	2.014467	1.1511	0.04038317	0.907162	0.0928381	1.05622
1434	-72.74198	-196.0404	123.2984	1.106596	1.1511	0.04064774	0.403894	0.596106	2.964492
1440	-80.42378	-205.7868	125.363	1.485809	0.4269864	0.5028171	0.328718	0.671282	1.009956
1446	-79.64438	-203.0292	123.3848	1.546602	1.267614	0.548185	0.299476	0.700524	1.686487
1452	-77.58943	-201.2511	123.6616	2.412437	1.267614	0.548185	0.284059	0.715941	0.5900248
1458	-77.55029	-200.5172	122.9669	2.191189	6.275629	0.05307119	0.759274	0.240726	0.907451
1464	-65.72061	-191.7961	126.0755	1.139643	0.3021061	0.006533699	0.165932	0.834068	1.887585
1470	-60.77165	-186.5642	125.7925	1.183738	0.8692327	0.01686996	0.785868	0.214132	1.526847
1476	-68.57904	-190.848	122.2689	1.179042	0.8692327	0.1880506	0.361157	0.638843	3.344469
1482	-71.4207	-194.2314	122.8107	1.006434	0.8692327	0.1880506	0.289237	0.710763	3.12613
1488	-72.78885	-197.4701	124.6813	1.377663	0.8692327	0.2693427	0.672533	0.327467	1.537863
1494	-70.87969	-196.4159	125.5363	1.557398	0.5364712	0.00853556	0.0685744	0.931426	1.70586
1500	-66.67541	-192.8002	126.1248	1.591772	0.3323805	0.001473803	0.37824	0.62176	0.9045824
1506	-71.11068	-196.0692	124.9585	1.150007	0.8718179	0.02849197	0.847434	0.152566	2.109028
1512	-72.9675	-198.5239	125.5564	2.288169	0.8718179	0.02849197	0.519916	0.480084	0.6604124
1518	-78.07618	-202.7484	124.6723	2.056975	0.8718179	0.3283889	0.660616	0.339384	0.8143352
1524	-68.87564	-192.818	123.9424	1.352182	1.366053	0.3283889	0.120286	0.879714	1.657608
1530	-66.11358	-191.4169	125.3033	2.215323	0.9248433	0.05589091	0.0579028	0.942097	0.8627166
1536	-63.50311	-189.0437	125.5406	1.614159	0.5422446	0.1356274	0.74135	0.25865	1.333606
1542	-69.26233	-191.4825	122.2202	1.286243	14.94676	0.01468353	0.928302	0.0716982	1.300782
1548	-68.47789	-189.8442	121.3664	1.114323	14.94676	0.02406269	0.905451	0.0945488	2.03609
1554	-58.88158	-184.3493	125.4678	1.081307	0.7935963	0.04817908	0.44868	0.55132	1.811207
1560	-57.65871	-183.1691	125.5104	1.301449	0.7935963	0.04164513	0.891155	0.108845	1.649306
1566	-54.78228	-180.3106	125.5283	1.036098	1.100722	0.04164513	0.791791	0.208209	1.595683
1572	-66.05748	-191.2392	125.1818	1.723626	1.100722	0.2036255	0.300576	0.699424	0.6735128
1578	-60.42993	-184.746	124.3161	0.9591665	3.788853	0.003307892	0.684988	0.315012	1.248172
1584	-66.98073	-190.6249	123.6442	1.150371	8.524197	0.02487332	0.684988	0.315012	0.9451797
1590	-63.04913	-187.844	124.7949	1.428353	2.79149	0.02247931	0.976099	0.0239012	1.080096
1596	-57.34536	-181.1931	123.8478	1.384418	2.878018	0.01104756	0.616001	0.383999	1.797775
1602	-61.60073	-185.2502	123.6494	1.476069	4.306556	0.01104756	0.489297	0.510703	1.493461
1608	-64.68023	-190.04	125.3598	1.501166	0.941716	0.03152735	0.0248925	0.975107	1.527737
1614	-62.42389	-187.9489	125.525	1.810859	0.5136653	0.07144276	0.464106	0.535894	1.438362
1620	-62.54411	-188.1621	125.618	1.59707	0.5136653	0.0213216	0.331911	0.668089	1.69525
1626	-69.19969	-194.4125	125.2128	2.195415	0.5136653	0.1610778	0.67024	0.32976	1.078626
